"study_id","11-Deoxycorticosterone","11-Deoxycortisol","12-Ketochenodeoxycholic.acid","12-Ketolithocholic.acid","16a-Hydroxyestrone","16-Epiestriol","16-Ketoestradiol","17a-Epiestriol","17a-Estradiol","17a-Hydroxypregnenolone","17a-Hydroxyprogesterone","18-Hydroxycorticosterone","18-Hydroxycortisol","18-Oxocortisol","21-Deoxycortisol","2-Hydroxyestradiol","2-Hydroxyestrone","2-Methoxyestradiol","2-Methoxyestrone","2-Hydroxyestrone-3-methylether","3beta,7alfa-DiOH-5-cholestenoic.acid","3beta-OH-5-cholestenoic.acid","3-Oxocholic.acid","4-Hydroxyestrone","4-Methoxyestradiol","4-Methoxyestrone","6,7-Diketolithocholic.acid","6b-Hydroxycortisol","7alfa-OH-3-oxo-4-cholestenoic.acid","7-Dehydrocholesterol","7-Dehydrodesmosterol","7-Ketodeoxycholic.acid","7-Ketolithocholic.acid","Aldosterone","alfa-Muricholic.acid","Allocholic.acid","Alloisolithocholic.acid","Androstenedione","Androsterone.3-sulfate","Apocholic.acid","Arginine","beta-Muricholic.acid","Biliverdin","L-Carnitine","Acetyl-carnitine","Propionyl-carnitine","Malonyl-carnitine","Butyryl-carnitine","Methylmalonyl-carnitine","Succinyl-carnitine","Isobutyryl-carnitine","3-Methylcrotonyl-L-carnitine","Valeryl-carnitine","Glutaryl-carnitine","2-Methylbutyryl-L-carnitine","Isovaleryl-carnitine","Hexanoyl-carnitine","3-Methylglutaryl-carnitine","Adipoyl-carnitine","Octanoyl-carnitine","Decanoyl-carnitine","Dodecanoyl-carnitine","Myristoyl-carnitine","Palmitoyl-carnitine","Oleoyl-carnitine","Linoleyl-carnitine","Stearoyl-carnitine","Arachidonoyl-carnitine","Chenodeoxycholic.acid","Chenodeoxycholic.acid.24-glucuronide","Chenodeoxycholic.acid.3-glucuronide","Chenodeoxycholic.acid.3-sulfate","Cholesterol","Cholesterol.3-sulfate","Cholic.acid","Cholic.acid.3-sulfate","Cholic.acid.7-sulfate","Corticosterone","Cortisol","Cortisone","Coumestrol","Daidzein","Dehydrocholic.acid","Dehydrolithocholic.acid","Deoxycholic.acid","Deoxycholic.acid.24-glucuronide","Deoxycholic.acid.3-glucuronide","Deoxycholic.acid.3-sulfate","Desmosterol","DHCA","DHEA","DHEA-sulfate","Dihydrodaidzein","Dihydrolanosterol","Dihydrolathosterol","Dihydrotestosterone","Dioxolithocholic.acid","Estrone.(E1)","Estrone.3-glucuronide","Estrone.3-sulfate","Estradiol.17-glucuronide","Estradiol.17-sulfate","Estradiol.3-glucuronide","Estradiol.3-sulfate","Estradiol.3-sulfate,.17-glucuronide","Estriol.16-glucuronide","Estriol.17-glucuronide","Estriol.3-glucuronide","Enterodiol","Enterolactone","Equol","Estetrol","Estradiol.(E2)","Estriol.(E3)","Acetic.acid","Propionic.acid","Butyric.acid","Isobutyric.acid","2-Methylbutyric.acid","Isovaleric.acid","Valeric.acid","3-Methylvaleric.acid","Caproic.acid","Isocaproic.acid","Genistein","Glycitein","Glyco-alfa-muricholic.acid","Glycoallocholic.acid","Glyco-beta-muricholic.acid","Glycochenodeoxycholic.acid","Glycochenodeoxycholic.acid.3-sulfate","Glycocholic.acid","Glycocholic.acid.3-sulfate","Glycodehydrocholic.acid","Glycodeoxycholic.acid","Glycodeoxycholic.acid.3-sulfate","Glycohyocholic.acid","Glycohyodeoxycholic.acid","Glycolithocholic.acid","Glycolithocholic.acid.3-sulfate","Glyco-omega-muricholic.acid","Glycoursodeoxycholic.acid","Glycoursodeoxycholic.acid.3-sulfate","Hyocholic.acid","Hyodeoxycholic.acid","Tryptophan-betaine","Hypoxanthine","Indoxyl.sulfate","Isodeoxycholic.acid","Isoleucine","Isolithocholic.acid","Isolithocholic.acid.3-sulfate","Kynurenic.acid","Kynurenine","Lanosterol","Lariciresinol","Lathosterol","Leucine","Lithocholic.acid","Lithocholic.acid.24-glucuronide","Lithocholic.acid.3-glucuronide","Lithocholic.acid.3-sulfate","LysoPC(14:0)","LysoPC(15:0)","LysoPC(16:0)","LysoPC(16:1)","LysoPC(17:0)","LysoPC(18:0)","LysoPC(18:1)","LysoPC(18:2)","LysoPC(19:0)","LysoPC(20:4)","LysoPC(20:5)","LysoPE(14:0)","LysoPE(15:0)","LysoPE(16:0)","LysoPE(17:0)","LysoPE(18:0)","LysoPE(18:1)","LysoPE(18:2)","LysoPE(19:0)","LysoPE(20:3)","LysoPE(20:4)","LysoPE(20:5)","Matairesinol","Methionine","Murocholic.acid","Norcholic.acid","Nordeoxycholic.acid","Norursodeoxycholic.acid","O-Desmethylangolensin","omega-Muricholic.acid","PAF.C-16","p-Cresol.sulfate","Phenylalanine","Phenyl.sulfate","Pinoresinol","Pinoresinol.diglucoside","Pregnanediol.3-glucuronide","Pregnenolone","Pregnenolone.3-sulfate","Progesterone","Proline","Secoisolariciresinol","Secoisolariciresinol.diglucoside","Sphinganine.(d18:0)","Sphinganine-1P.(d18:0)","Sphingosine.(d18:1)","Sphingosine-1P.(d18:1)","Tauro-alfa-Muricholic.acid","Tauroallocholic.acid","Tauro-beta-muricholic.acid","Taurochenodeoxycholic.acid.3-sulfate","Taurochenodexycholic.acid","Taurocholic.acid","Taurodehydrocholic.acid","Taurodeoxycholic.acid","Taurodeoxycholic.acid.3-sulfate","Taurohyocholic.acid","Tauroisolithocholic.acid","Taurolithocholic.acid","Taurolithocholic.acid.3-sulfate","Tauro-omega-muricholic.acid","Tauroursodeoxycholic.acid.3-sulfate","Tauroursodexycholic.acid","Tetrahydrodeoxycorticosterone","THCA","Tryptophan","Tyrosine","Uricortisone","Ursocholic.acid","Ursodeoxycholic.acid","Ursodeoxycholic.acid.24-glucuronide","Ursodeoxycholic.acid.3-glucuronide","Ursodeoxycholic.acid.3-sulfate","Ursodeoxycholic.acid.7-sulfate","Zymostenol","Zymosterol"
"GMBC_044",7.41068538,0.59753486,0,27.11140007,0,0.15836836,0.06344963,0.08364703,0,0.5603106,6.38310495,9.31073341,1.72673673,0.61486591,26.54647183,0.33122006,0.58032477,0.19111345,0,0.32633818,0.48771942,0.41028445,0.78205593,0,0.18363675,0.22062368,0,0,0.25714173,475.11606341,80.32975174,0.38470861,624.47711921,0,1.07538367,8.36872323,136.64001467,0,0.12857248,5.40256946,146.04858524,1.32865211,10.55776339,8.41898223,0.59377733,0.40242764,1.43604534,0.10608915,3.99303983,2.58391965,0.0650522,0.01597473,0.22886251,0,14.3572711,0.16716715,0.05119079,0.24149917,0.3348311,0.22649809,0.09673444,1.05864483,0.748941,2.84219005,3.07845924,0.69060289,4.4084844,0.56249022,3.36835824,0,0,0,203144.47110401,2769.21054349,3.95897145,0,0.17457781,3.04432146,0,0,3.0597559,2.2414616,0,547.45193316,758.12034306,0,0,0.23060553,755.11773417,1.60425375,27.40292926,19.32752972,2.11610449,767.52735354,900801.81795093,1.34432839,3.3980099,3.1045888,0,0,0,0,0,0,0,0,0,0,13.3848111,309.89554606,2.1774633,0,0.41153782,0,5400934.67631574,1307321.91722318,867381.57482779,239953.36603133,161849.18356029,191456.96511219,187113.87096953,229.45955583,70284.64316506,2995.57875636,2.20884539,26.80170607,0,0,0,0.28654732,0,0.24206712,0,0,1.1635399,0.00361265,0,0,0.30206605,0.03861476,0,0.11551798,0,0.38257638,115.6706072,0.85405439,11076.35186736,0,0,43970.84337479,360.52624442,0.38906798,338.33691652,18.28646829,13358.73043062,0,10459.64602786,57844.6530494,798.52065912,0,0,0.47845115,0.25141991,0.74175975,157.55932549,0.64948087,88.44083352,51.15870133,12.35135687,6.76483635,5.82258553,0.42213759,0.11652169,108.414432,81.1881659,1061.54374878,69.2609565,50.39520932,115.21928809,29.94511868,4.17325491,3.27872791,2.48216926,0.75418223,3.79485181,19568.44831305,1.53707535,2.85498702,0.66193984,0.73460736,6.99740918,0.42725185,0,1.0470508,9922.40365338,0,1.73589516,0,0,312.82226374,0,29.52573032,28832.99430034,3.28159278,0,0,7.04338025,0,0,0,0,0,0,0.16626125,0.09060093,0,0.06314887,0,0,0,0,0,0,0,0.05514631,0,2.3731373,963.57742249,17725.69455024,0,1.87288543,0,0,0,0,0.11601364,17915.9240285,199.7030528
"GMBC_046",4.99998773,0.39319475,0,8.46017938,0,0,0.0171864,0.07322371,0,1.03709699,2.49272886,1.21870535,0,0,68.19083027,0.20046672,0.20766015,0.14548052,0,0,0.91737979,2.70882201,0.62061426,0.14748935,0.05587492,0.04129519,0,0,0.07852297,524.45741741,4.4700623,0.28687426,629.8108897,0,0.50518271,6.20068695,24.20519102,0,0.05600914,2.34224682,316.44952144,1.03118851,11.87314079,5.22207442,0.73833413,1.09272436,0.8274004,0.06158877,1.68606804,0.6629465,0.10216925,0.01452314,0.28160217,0,15.50127558,0.28195066,0.03533123,0,0,0.24720819,0.0956372,0.43521397,0.84637579,5.7939718,4.11552355,0.74340216,19.91695219,0.48843819,1.64201297,0,0,0,600569.95400321,4813.22035369,0.80564207,0,0.11037272,0,0.28880218,0.88763618,2.28303977,15.77853122,0,370.01689235,585.1221169,0,0,0.38141614,1846.0141481,1.66550895,11.86622157,16.75249864,50.19789279,1174.82245186,15979.85618982,0,9.37492248,9.62324422,0,0,0,0,0,0,0,0,0,0,2.28325764,117.23785534,1.12449257,0,0.03183022,0.12613066,6175885.66533691,1628274.70429665,1746730.62156231,187976.42601474,105693.80632788,161757.80846284,254054.18279445,279.07278884,151529.80903777,2231.64508882,1.12211527,4.77847274,0,0,0,0.73424773,0,0.3005114,0,0,1.07464128,0.01896952,0,0,0.32774651,0.69187499,0,0.04131261,0,0,45.18697838,12.33720881,9841.60025932,0,0,41352.30910493,310.97234995,0.14180773,339.3626424,18.81613134,8768.09417076,0,2347.75133566,56924.7122998,793.52869275,0,0,1.09178081,9.11569163,1.20194916,1078.45533286,5.77133685,92.96578841,147.93093463,204.52218231,213.40157957,0.94613244,0.17696937,0.0593439,132.41690207,91.44248205,3317.00490657,125.3313706,63.51627842,224.45503304,198.74229245,0.77503148,0.39359938,0.89149292,0.85545694,0.604156,25867.20515322,2.61763105,1.3953166,0.70948385,0.11574993,49.00463219,0.3089822,0,4.43519598,12082.97342215,0,4.97475538,0,0,734.7991663,0,23.61162902,24051.01274378,538.74620407,0,0,6.79592033,0,0,0,0,0,0,0.47649547,0.12677734,0,0.44966233,0,0,0,0.82987993,0,0,0,0.03919421,0,5.07879379,2064.96130656,23030.02443782,0,1.48730995,0,0,0,0,0,6962.78684963,1034.71451152
"GMBC_047",2.00237152,0.60151972,0,23.79637152,0,0.10442389,0.01116433,0.10245658,0,0.95399081,1.27673474,0.74549777,1.36562639,0,2.16296967,0.10599062,0.0748118,0.1154531,0,0,0.79867651,1.18980566,0.39865733,0.06767973,0.01832362,0.03336719,0,0,0.10062167,515.11532265,4.8883198,0,697.86843363,0,0,8.50618667,23.350348,0,0.02459123,5.33529841,128.08569472,0.39941662,6.3891428,10.52070017,0.68319021,0.45045042,0.75139564,0.09094803,7.66001057,3.02236199,0.06436817,0,0.21316021,0,14.0981979,0.19631332,0.03854523,0,0,0.22324544,0.06292137,0.24699717,0.5311254,2.80151093,3.47617391,0.44639289,11.84627623,0.45535618,6.25734623,0,0,4.33919585,381820.92871549,3011.66612651,6.35964234,0.73656169,0.50025896,0.2513134,0,1.80517746,3.79235883,4.25625936,0,358.05274326,1813.04401335,0,0,0.70708726,1081.44496811,1.16715055,5.80528714,25.39531002,19.00848995,2421.24779522,8329.94568601,0,12.86170896,5.18566056,0,0,0,0,0,0,0,0,0,0,1.82563359,179.57322156,4.24408379,0,0.33340146,0.2161374,7673778.95904886,1752307.70656668,2011095.80399551,260430.67227549,166390.83538804,261366.71315876,265740.17628307,119.09516515,246902.96671464,1898.34579144,0.71761475,4.4274871,0,0,0,0.35355229,0,0.29966097,0,0,1.32366582,0.03045707,0,0,0.20212055,0.23401154,0,0.04127067,0,0,187.24432987,0.99213651,9223.08198849,0,0,33988.08265145,349.26025536,0.17410943,54.26992734,20.76506609,8992.98800651,0,1803.17028227,45125.50166793,959.62739757,0,0,0.38452465,3.07849423,0.79624327,325.36316328,1.20076476,79.55178907,77.76822433,79.28321547,96.68608908,0.72145019,0.32531681,0.04773568,50.44720912,75.94758301,1308.19172158,85.3185246,57.29893014,180.20961022,137.52634485,0.60832386,2.52596477,1.54840209,1.06595085,1.00087447,17915.05926953,3.96192686,0.86385029,0.66413594,0.09833335,5.56368903,4.68562536,0,3.27585763,10613.67066895,0,0.89537036,0,0,304.99830246,0,11.51343525,20238.6872358,1.19124441,0,0,18.800826,22.60309339,0,0,0,0,0,0.24300098,0.13862766,0,0.18866064,0,0,0,0.10022916,0,0,0,0.02747784,0,11.78484958,1482.39348796,16772.75738686,0,0.50784999,0,0,0,0,0,2773.34599593,636.74919011
"GMBC_049",0.53974261,0.13857399,0.1802045,57.76875348,0,0.08498257,0.01716815,0,0,0.75669476,1.22437895,55.52482889,3.04623021,7.68041453,16.55409836,0.07038895,0.03601383,0.07157208,0,0.39356639,0.87355988,0.29529625,1.11739171,0.04978419,0.05875902,0.07912159,0,0,0,740.27003805,16.66105706,0.34836001,757.6938286,0,3.20299296,30.18244155,9.66243895,0,0.0613067,3.62013213,224.1620483,0.96042822,14.12611931,18.24986294,0.92652884,0.25845905,1.58729542,0.36502436,3.09687654,0.81088468,0.07802215,0.00927622,0.25107136,0.07487824,12.03639101,0.2262146,0.03146853,0,0,0.21861241,0.05846387,0.27821318,0.3953686,6.19325336,10.9185999,0.3026015,73.45773545,0.32745795,5.22414932,0,0,0,293147.98758457,4460.43816991,3.97538386,68.65822043,0,0,1.23176829,3.16075892,1.21486333,2.35219374,0,405.05664075,1934.90346444,0,0,831.34531553,934.74995103,1.29506516,2.22798925,1771.61262753,4.42482172,391.29679787,526316.18343044,0,13.11698407,2.65608993,0,0,0,0,0,0,0,0,0,0,0.92508101,196.7112983,1.55740477,0,1.27261037,0.2260576,21503965.7996678,5405321.68692414,3607788.30416532,555149.97065909,322699.37317904,443569.77545456,978927.80940308,386.63713331,622042.81413399,25020.16967176,1.08667534,1.54058526,0,0,0,2.48979066,0,0.9064976,0,0,4.2810462,0.32372562,0,0,0.43918875,3.04451819,0,0.55561018,0,0.67288252,27.40721093,1.4457674,13368.87944455,0,0,32843.44070202,534.00498748,21.5872884,109.68745346,11.50965126,6820.21305775,0,5990.1895767,52714.08407432,1029.4983065,0,0,108.75736685,2.24501198,2.00789322,306.10913446,2.5918777,89.18758105,112.6543888,101.5696843,73.15323173,0.8235696,1.31526394,1.08731184,586.66415196,77.67325097,4407.33197435,386.73342158,59.37549985,450.35999427,128.88014178,0.86621277,8.73143496,6.71819156,4.04191283,0.78134967,25331.8339807,4.46498489,2.38987228,0.9999902,0.28105003,7.37804401,1.19192675,0,18.49577413,11043.6365563,0,0.7038165,0,0,587.18923801,3.92353897,11.73461965,18767.76892706,0.38733308,0,0,511.99412227,0,0,0,0,0,0,0.59464674,0.19255545,0,0.78381239,0,0,0,0.14408732,0,0,0,0.07252135,0,30.21831612,1681.26946576,21860.01555661,0,20.15899208,7.65438231,0,0,592.80799857,26.55987326,11095.82868751,402.20209719
"GMBC_050",1.68310668,1.08267309,0.11585721,29.47146568,0,0.02061517,0,0,0,1.40029146,0.84775696,120.22088183,1.30345636,24.10781569,14.73349402,0.13618664,4.06448575,0.04546982,0,0,0.3387179,2.71041043,2.21281453,0,0,0,0,0,0,292.29407615,44.84741063,0.17752088,224.58325247,0,1.44082572,4.65924995,31.25350445,0,0.08900835,3.65455904,287.05745986,0.49908423,3.65951594,28.25000448,0.65506492,0.4452225,0.85903766,0.73581129,3.23470699,0.57870734,0.09044851,0.01464041,0.26230006,0.02085529,11.4070974,0.1424286,0.0076589,0,0,0.17907471,0.0422217,0.15095282,0.39011913,3.60375835,8.81165876,0.42584952,14.37953432,0.26597267,30.30164762,0.01764547,0,0.08037744,444813.14734132,2936.95907142,23.74184815,0,0.06359978,0,0.06725491,0.61682465,0.65658081,0.93734489,0,126.12796537,1376.26941995,0,0,0.45424518,1670.93027775,1.18011012,4.02359818,90.71683475,5.83152268,2131.19867066,68531.86399644,1.70571408,2.86940874,6.05323473,0,0,0,0,0,0,0,0,0,0,1.24583748,190.65166111,0.61530165,0.51596995,0.59125121,0,6985544.86212696,2149434.90522134,2232322.20169684,176578.1669593,99280.21402569,134015.86199877,197711.8948732,101.73186733,9959.28372178,420.6651367,0.33217838,2.14854439,0,0,0,4.90942628,0,4.17260513,0,0,3.09508384,0.07855358,0,0,0.29502808,1.97533894,0,0.11181742,0,1.4429491,151.51431424,2.64016862,15070.5709517,0,0,18014.33087316,313.88025773,0.20561089,127.95848707,9.00529913,19766.46046638,0,1728.54851966,28764.41926211,722.17230844,0,0,2.50328942,3.0357288,3.39367276,1149.74979181,10.5016097,79.77340052,243.72353732,291.23877077,294.58522795,3.4927851,1.8760137,0.3721875,84.14995624,66.942394,1430.21243089,58.90680681,66.0416473,141.60754732,233.43470779,0.99511925,1.61712171,2.20396988,1.13167626,0.52485543,11268.75358794,2.26288372,1.44588251,0.34288298,0.14384111,3.57103083,0,0,0.88475609,6742.00230676,0,0.4391983,0,0,260.87423309,0.03353772,4.60036661,16444.89153159,0.65328021,0,0,12.05772849,231.70283221,0,0,0,0,0,1.90916846,0.8954212,0,0.93920321,0,0,0,0.12921834,0,0,0,0.04957745,0,7.67550011,818.60001302,11361.48874369,0,1.13447173,0,0,0,0.37710312,0,4847.39222943,1263.53501584
"GMBC_051",4.01026481,0.50435906,0.88744462,31.49321103,0,0.68010368,0.06210573,0,0,0.74127696,1.09125289,21.71600034,0.84511912,4.3496044,36.65550619,0.39460254,20.99361974,0.02194396,0,0,0.66244971,1.14253945,15.89706526,0,0.01986351,0.09905197,0,0,0.10917509,215.62342176,19.31413894,0.91971442,688.02007312,0,0.63071292,2.92452621,99.08305339,0,0.506323,54.198824,1552.92472895,0.34400727,14.48222726,32.67633598,6.74108925,0.71796455,1.4252969,0.25014435,4.74924767,1.20070522,0.1378565,0.0179035,0.5180755,0.0917773,23.60467108,0.52560937,0.01670109,0,0,0.34174971,0.08094964,0.29431807,1.10053827,5.22419323,6.17484367,0.53376057,12.37945605,0.34519766,33.58383572,0,0,18.88253799,549708.05285062,3405.54991123,32.11015768,0,0.40022181,0.62127887,0.24445698,1.27026672,1.30672413,2.8911871,0.6225584,582.47096018,605.53419695,0,0,0.39500249,962.81071438,2.61652155,19.54541938,62.17783013,6.01596152,1552.75093242,41191.9476761,3.10012638,7.33397705,11.91800846,0,0,0,0,0,0,0,0,0,0,7.87346961,405.63009391,2.32520185,3.45978561,0.50201503,0.36128597,43466744.8867005,11039733.1690853,9850744.55352814,506319.53861907,226382.3887171,265440.09555349,1023896.18217326,2052.77297903,28137.65232615,11188.13009873,1.64508041,4.92368456,0,0,0,5.0658265,0,2.90274477,0,0,6.41977362,0.13151793,0,0,0.20696455,2.79805437,0,0.77170131,0.03911651,1.26256083,129.56134636,2.35798131,8430.35230393,0,0,43506.60644342,249.07773714,1.14549188,175.07129095,17.19829386,4821.28547527,0,2887.24902699,69363.19774425,899.63355225,0,0,1.77732808,2.84135077,5.39474592,933.05114918,7.20635242,162.9340514,251.57753438,274.45118559,123.83648042,5.12696362,1.21375767,0.10525445,159.54565201,128.41987396,2200.76389073,138.54543105,162.5950782,445.619159,189.01185913,3.07913993,2.18691693,4.2483907,1.48527157,0.68202993,25725.14363107,7.44363665,1.15455115,0.89973496,0,8.38332163,0.64693981,0,3.75802373,15566.85638362,0,1.16673981,0,0,291.37948231,0.05148406,18.32535376,26495.27633228,0,0,18.98571462,13.8341032,0,0,0,0,0,0,1.11997065,0.40822476,0,0.74235045,0,0,0,0.19461411,0,0,0,0.18656943,0,2.65575664,2084.66567583,42473.12317562,0,36.5289907,30.93628361,0,0,4.42361061,1.29619003,2440.22528327,581.65719407
"GMBC_052",0.87523686,0.16618182,0.48275497,57.95635235,0,0.19093595,0.10465172,0.07219216,0,0.57634906,0.80468142,12.07074885,0.34858629,0.74382042,12.84476838,0.25410678,5.90763053,0.1225934,0,0.02608867,0.7287585,1.19684277,23.87500315,0,0.02108487,0.06575651,0,0,0,155.89400193,4.13019966,0.66617569,288.30636329,0,1.17493665,9.06670285,6.30785669,0,0.07218768,49.12002113,16060.31961895,0.54631325,10.69618522,9.20140289,0.48114123,0.77528686,1.43200186,0.08697906,0.8636401,0.53391328,0.02768969,0.01706426,0.37862089,0.10523062,20.02809266,0.21205656,0.00872374,0,0,0.34046121,0.05304205,0.16915331,0.37091269,2.02249288,3.61351912,0.35089142,6.12962291,0.40521409,56.06826629,0,0,13.22944793,458994.16957599,2894.71078046,43.53895609,0,0,0,0.03230482,1.63083695,1.31094439,4.52200744,0,73.78287684,2079.74143858,0,0,0.22515142,1258.49341928,2.1127204,6.58339412,57.73033982,33.53494064,2648.50754091,62333.43526098,0,9.58444177,6.28944243,0,0,0,0,0,0,0,0,0,0,1.71148852,226.91614808,0.89713387,0,0.72812347,0.19500871,14366098.035818,4571312.89817701,5926424.79544035,402240.26985381,262846.95264564,306158.21025625,97533.08448786,303.0619028,20147.03512447,20368.66430967,1.10579529,2.79218325,0,0,0,1.20101884,0,1.21215682,0,0,3.27308521,0.01124132,0,0,0.37018769,0.32788546,0,0.59555548,0,3.87876497,25.1084492,47.55757541,2029.74838256,0,0,79730.34162941,302.5017106,0.17546296,121.23444845,22.03952493,7362.72986731,0,1445.51793228,102057.06700935,1043.88774184,0,0,0.66075107,0.59335221,0.69201842,206.68784822,1.30942889,155.96283388,74.11597308,31.77796908,23.91657328,0.84072357,0.21576831,0.02799094,79.95973179,116.38520656,471.36219913,29.02119573,21.56002666,79.94319008,29.36414816,0.32082756,0.66714716,1.11435837,0.80774931,0.42099099,40394.47152825,15.0812953,1.37854927,0.32754157,0.25005385,23.99965332,0.652013,0,13.10164731,18572.66575248,0,1.61100248,0,0,382.17319603,0.0216669,14.96856899,37525.94373737,1.37269874,0,18.45380263,20.94585576,37.85319161,0,0,0,0,0,0.46488768,0.25196465,0,0.447149,0,0,0,0.09502783,0,0,0,0.11357899,0,10.2029388,3572.36874584,40879.86665911,0,445.85558844,134.1374402,0,0,0.34029025,0.22872548,2705.21785275,817.83989368
"GMBC_053",0.71739536,0.53547521,0.52132718,29.74663256,0,0.11603447,0.1286528,0.05963865,0,0.24514627,1.89505832,5.9731824,0.93398538,1.36907213,11.04689713,0.20098876,2.52491663,0.08581042,0,0,0.53853692,0.26352256,5.94531253,0,0.03853878,0.03103876,0,0,0.03426502,266.66785141,21.05401876,0.41867934,1345.35978538,0,0.657108,9.42615902,15.61537781,0,0.16130619,13.97611675,478.04009598,0.14754709,5.61519227,6.07005617,0.46230022,0.51282714,0.9571372,0.10733877,4.11643616,3.67148432,0.07067165,0.00595771,0.29399548,0,15.01358475,0.15739589,0.00598575,0,0,0.26738856,0.02907871,0.14990513,0.33832559,1.51577329,5.85835711,0.27845469,8.64399169,0.18239274,23.91469243,0,0,0,103746.50973659,3054.16484507,11.93535974,0,0.05517289,0,0,0.20770003,1.08149359,2.12975478,0,668.44924725,1574.3160983,0,0,0.21241075,694.73346041,1.33925969,24.5793969,787.87279311,14.85954146,555.05005028,507684.87854109,1.38770715,26.09407126,18.65457646,0,0,0,0,0,0,0,0,0,0,2.45082891,208.69848142,0.68075416,0,0.29465076,0.16461462,8039914.54161857,1698577.84519191,1306603.240632,123029.31479194,71590.50532126,96397.92516779,128961.42229051,363.23097628,5431.20739563,2022.50155285,0.62559006,6.71778518,0,0,0,0.93390667,0,0.94267463,0,0,3.23828861,0.06042205,0,0,0.17599538,2.15147477,0,0.08182685,0,0,72.58221155,4.00294746,9655.85135619,0,0,23867.01048547,453.76064439,0.2641988,172.57366115,10.5688275,14247.6846349,0,7377.81175235,33036.83293854,912.33215932,0,0,1.49746176,2.81460907,1.77284491,674.74220589,8.38975389,95.690604,157.38564296,579.0838229,255.26325333,1.11813426,1.91764475,0.24663116,629.10362393,87.86203914,4280.74736151,128.14063563,51.10611009,338.81701235,298.90381986,0.38630697,1.54427103,4.53858801,3.12435494,0.33108456,10873.7141908,3.90051841,1.13171856,0.50527366,0.12355181,7.68060906,0,0,1.03039907,7478.53409463,0,1.36615243,0,0,105.82515159,0,15.59166648,14153.27174845,0.2953122,0,0,13.9235182,0,0,0,0,0,0,0.36199834,0.3546905,0,1.33015052,0,0,0,0.15186518,0,0,0,0.051557,0,6.0387076,835.46173863,11432.63797568,0,5.03826152,4.90150607,0,0,1.46838497,0,11227.98820863,220.82651257
"GMBC_054",2.39738994,0.97140048,0.48296277,7.02548718,0,0.04830238,0.0192734,0.03639104,0,0.15623703,1.24297589,63.57370996,0.64862774,10.17703686,9.6697326,0.08403793,0.71700977,0.01681263,0,0,0.39976494,0.18198345,0.3301684,0,0.02760365,0.00936115,0,0,0.12257169,528.48051596,100.28178649,0.0673696,355.39919037,0,0.1765343,5.22429328,137.76678773,0,0.1602634,4.14131226,62.1607443,1.07547875,0,2.82996848,0.24843913,0.24085453,0.65384809,0.03640861,0.47467751,0.19621364,0.10208732,0.00981427,0.13417841,0,8.22409571,0.07774523,0.02468466,0,0,0.1488596,0.02596491,0.09663588,0.18356441,0.63335792,1.41977613,0.14078679,1.6411399,0.05363703,1.01022225,0,0,0,106659.5797916,4432.80010972,0.59789855,0.4302357,0.08827294,4.4239924,0,0.61732698,1.15502316,0.95548776,0,186.92042963,418.07419274,0,0,0.08508426,289.58210025,0.42433754,14.29891553,31.75124572,2.96378835,620.14532073,509618.38697319,0.58412501,2.96257657,3.14902566,0,0,0,0,0,0,0,0,0,0,2.01478719,151.94868239,0.31298769,0,0.1867613,0.03879742,1387638.22380603,343945.86149925,452813.81530589,129430.43324716,110654.46777897,154659.06490278,164901.25278504,28.62343817,38573.99749693,1586.42961072,0.60295849,2.11812919,0,0,0,0.65352405,0,0.63443511,0,0,0.69105263,0.00970387,0,0,0.31942051,0.0599439,0,0.04011199,0,0,83.7268081,0.52647905,5994.25117777,0,0,22933.91455064,312.21775967,0.05646986,79.00622265,9.14974825,22322.52015804,0,4221.60240548,27293.55237866,815.02425225,0,0,0.04142038,0.83354922,0.93239297,160.20028919,2.35188758,49.98432046,52.36255962,27.43309823,21.73083385,0.27585002,0.58580938,0.19150517,71.0719801,48.06139055,608.15709503,35.86245128,42.46985406,174.27965305,33.82112647,0.29337888,1.81895984,4.73860922,1.19829409,0.41156708,6001.27094042,2.81757121,0.76365378,0.70924968,0.08720597,2.64416797,0,0,0.58473352,5097.4288298,0,0.45471619,0,0,232.78786003,0,4.87203844,10521.74802256,1.68898325,0,0,66.50787109,0,0,0,0,0,0,0.84893054,0.66362974,0,0.40563751,0,0,0,0,0,0,0,0.04538923,0,0.77169396,436.74697858,7561.98387736,0,0.86684615,0,0,0,0,0,16534.94886117,74.1596723
